age,start_click,session_time,converted,ticket_price,shipping
32.0,1,12,0,0.0,0
40.0,1,7,0,0.0,0
43.0,1,6,0,0.0,0
40.0,1,11,0,0.0,0
46.0,0,12,0,0.0,0
35.0,1,10,0,0.0,0
31.0,0,7,0,0.0,0
41.0,1,7,0,0.0,0
33.0,1,8,0,0.0,0
42.0,0,7,0,0.0,0
31.0,1,8,1,119.79450475772998,23
47.0,0,7,0,0.0,0
34.0,1,10,0,0.0,0
37.0,0,8,0,0.0,0
25.0,1,6,1,104.0083016159402,23
44.0,1,9,0,0.0,0
36.0,0,8,0,0.0,0
33.0,0,10,0,0.0,0
38.0,0,7,0,0.0,0
46.0,1,12,0,0.0,0
36.0,1,8,1,137.7222766696655,19
51.0,1,5,0,0.0,0
28.0,1,7,1,106.14754219267567,19
34.0,1,13,0,0.0,0
27.0,1,16,0,0.0,0
37.0,0,5,0,0.0,0
35.0,0,10,0,0.0,0
29.0,1,15,0,0.0,0
38.0,0,2,0,0.0,0
32.0,0,7,0,0.0,0
37.0,0,7,0,0.0,0
36.0,1,8,0,0.0,0
37.0,0,7,0,0.0,0
36.0,1,7,0,0.0,0
35.0,0,8,0,0.0,0
35.0,1,15,0,0.0,0
38.0,0,10,0,0.0,0
32.0,0,12,0,0.0,0
34.0,0,11,0,0.0,0
36.0,1,15,0,0.0,0
32.0,1,11,0,0.0,0
36.0,1,6,0,0.0,0
35.0,1,12,0,0.0,0
34.0,0,12,0,0.0,0
31.0,1,7,0,0.0,0
30.0,1,12,1,85.87788591579334,22
44.0,0,7,0,0.0,0
39.0,0,6,0,0.0,0
36.0,0,6,0,0.0,0
38.0,1,11,0,0.0,0
32.0,0,5,0,0.0,0
29.0,1,10,1,104.84432844858773,19
31.0,1,11,0,0.0,0
34.0,1,7,0,0.0,0
32.0,1,9,1,132.0533573534608,34
31.0,1,9,0,0.0,0
38.0,0,6,0,0.0,0
37.0,1,12,0,0.0,0
29.0,1,16,0,0.0,0
34.0,0,11,0,0.0,0
44.0,0,8,0,0.0,0
35.0,0,12,0,0.0,0
32.0,0,9,0,0.0,0
31.0,1,10,0,0.0,0
31.0,0,9,0,0.0,0
37.0,0,5,0,0.0,0
43.0,0,5,0,0.0,0
33.0,0,3,0,0.0,0
23.0,0,5,0,0.0,0
33.0,0,7,0,0.0,0
38.0,1,7,0,0.0,0
39.0,0,8,0,0.0,0
34.0,0,8,0,0.0,0
34.0,0,8,0,0.0,0
35.0,1,13,0,0.0,0
31.0,0,10,0,0.0,0
42.0,1,9,1,110.63412371278427,22
34.0,1,7,0,0.0,0
23.0,1,11,0,0.0,0
42.0,1,12,0,0.0,0
34.0,0,11,0,0.0,0
38.0,0,9,0,0.0,0
33.0,0,9,0,0.0,0
37.0,1,13,1,121.68510614469663,17
34.0,0,6,0,0.0,0
35.0,0,6,0,0.0,0
31.0,1,14,0,0.0,0
35.0,1,8,0,0.0,0
37.0,0,10,0,0.0,0
41.0,0,9,0,0.0,0
34.0,0,10,0,0.0,0
44.0,1,13,1,88.89771243574751,17
33.0,0,4,0,0.0,0
28.0,0,16,0,0.0,0
40.0,1,10,1,111.94480811387326,20
37.0,1,9,0,0.0,0
38.0,1,11,0,0.0,0
37.0,1,15,0,0.0,0
32.0,0,7,0,0.0,0
33.0,1,9,1,122.99754642509285,12
36.0,1,9,0,0.0,0
30.0,0,7,0,0.0,0
37.0,1,12,0,0.0,0
37.0,1,12,0,0.0,0
32.0,1,13,0,0.0,0
35.0,0,14,0,0.0,0
33.0,0,8,0,0.0,0
36.0,0,14,0,0.0,0
31.0,0,6,0,0.0,0
38.0,1,14,0,0.0,0
38.0,0,6,0,0.0,0
31.0,0,8,0,0.0,0
28.0,0,6,0,0.0,0
34.0,0,9,0,0.0,0
42.0,0,8,0,0.0,0
29.0,0,5,0,0.0,0
44.0,0,7,0,0.0,0
28.0,1,11,0,0.0,0
25.0,0,7,0,0.0,0
35.0,1,11,0,0.0,0
31.0,0,10,0,0.0,0
27.0,1,15,0,0.0,0
32.0,0,7,0,0.0,0
40.0,1,13,0,0.0,0
41.0,1,10,1,132.5512226927441,29
31.0,0,6,0,0.0,0
43.0,0,8,0,0.0,0
40.0,1,7,0,0.0,0
29.0,1,9,0,0.0,0
32.0,1,12,0,0.0,0
39.0,0,14,0,0.0,0
31.0,0,17,0,0.0,0
33.0,0,7,0,0.0,0
33.0,0,11,0,0.0,0
36.0,0,6,0,0.0,0
36.0,0,12,0,0.0,0
33.0,0,6,0,0.0,0
33.0,0,13,0,0.0,0
35.0,0,7,0,0.0,0
41.0,1,9,0,0.0,0
37.0,1,3,0,0.0,0
37.0,0,10,0,0.0,0
42.0,1,12,0,0.0,0
37.0,0,8,0,0.0,0
31.0,0,7,0,0.0,0
30.0,0,9,0,0.0,0
34.0,1,10,0,0.0,0
34.0,0,4,0,0.0,0
41.0,1,14,0,0.0,0
25.0,1,13,0,0.0,0
37.0,1,8,0,0.0,0
33.0,0,7,0,0.0,0
40.0,0,12,0,0.0,0
31.0,0,12,0,0.0,0
28.0,1,9,0,0.0,0
24.0,0,7,0,0.0,0
39.0,0,12,0,0.0,0
29.0,1,9,0,0.0,0
33.0,0,8,0,0.0,0
33.0,0,11,0,0.0,0
34.0,0,9,0,0.0,0
38.0,1,14,0,0.0,0
29.0,1,12,0,0.0,0
36.0,1,9,0,0.0,0
37.0,0,6,0,0.0,0
41.0,1,7,0,0.0,0
37.0,1,8,0,0.0,0
32.0,1,8,1,109.54769686922195,25
37.0,0,9,0,0.0,0
34.0,0,6,0,0.0,0
34.0,0,8,0,0.0,0
33.0,0,9,0,0.0,0
28.0,0,8,0,0.0,0
32.0,1,9,0,0.0,0
22.0,0,5,0,0.0,0
39.0,0,7,0,0.0,0
33.0,0,11,0,0.0,0
41.0,1,10,1,110.52696472825134,16
34.0,1,9,0,0.0,0
39.0,1,7,0,0.0,0
34.0,1,14,0,0.0,0
31.0,0,3,0,0.0,0
33.0,0,9,0,0.0,0
41.0,0,8,0,0.0,0
32.0,1,9,0,0.0,0
40.0,1,11,0,0.0,0
38.0,0,12,0,0.0,0
36.0,1,12,0,0.0,0
37.0,1,4,0,0.0,0
38.0,0,9,0,0.0,0
37.0,0,3,0,0.0,0
30.0,1,8,0,0.0,0
37.0,0,8,0,0.0,0
35.0,0,10,0,0.0,0
33.0,0,8,0,0.0,0
43.0,1,8,0,0.0,0
27.0,0,7,0,0.0,0
39.0,0,9,0,0.0,0
30.0,1,17,0,0.0,0
43.0,1,11,1,90.76254509296658,16
41.0,0,8,0,0.0,0
30.0,1,18,0,0.0,0
30.0,0,5,0,0.0,0
35.0,1,7,1,105.06395481052161,18
28.0,0,6,0,0.0,0
44.0,0,7,0,0.0,0
37.0,1,8,0,0.0,0
29.0,1,11,0,0.0,0
34.0,0,8,0,0.0,0
35.0,0,6,0,0.0,0
33.0,0,5,0,0.0,0
36.0,0,5,0,0.0,0
30.0,1,8,0,0.0,0
35.0,0,8,0,0.0,0
33.0,0,6,0,0.0,0
31.0,0,10,0,0.0,0
38.0,0,9,0,0.0,0
39.0,0,9,0,0.0,0
38.0,1,12,1,86.778912087355,22
38.0,0,7,0,0.0,0
42.0,0,5,0,0.0,0
29.0,1,7,1,92.4489456950259,19
31.0,1,12,0,0.0,0
34.0,0,6,0,0.0,0
35.0,0,9,0,0.0,0
29.0,1,15,0,0.0,0
36.0,0,10,0,0.0,0
44.0,0,7,0,0.0,0
26.0,1,10,1,73.01364498371379,19
37.0,0,7,0,0.0,0
34.0,1,8,0,0.0,0
30.0,0,15,0,0.0,0
38.0,0,7,0,0.0,0
35.0,0,13,0,0.0,0
29.0,1,10,0,0.0,0
30.0,0,7,0,0.0,0
47.0,0,13,0,0.0,0
32.0,0,8,0,0.0,0
32.0,1,8,0,0.0,0
31.0,1,9,0,0.0,0
44.0,0,9,0,0.0,0
43.0,0,8,0,0.0,0
41.0,0,4,0,0.0,0
44.0,0,6,0,0.0,0
35.0,0,5,0,0.0,0
37.0,1,9,0,0.0,0
26.0,0,9,0,0.0,0
40.0,0,9,0,0.0,0
40.0,1,8,0,0.0,0
34.0,0,10,0,0.0,0
46.0,1,13,0,0.0,0
32.0,0,9,0,0.0,0
38.0,0,10,0,0.0,0
34.0,1,10,1,66.56555101394224,22
31.0,0,9,0,0.0,0
32.0,0,5,0,0.0,0
33.0,1,10,0,0.0,0
28.0,0,10,0,0.0,0
37.0,1,9,0,0.0,0
41.0,0,10,0,0.0,0
30.0,0,7,0,0.0,0
32.0,1,12,0,0.0,0
30.0,1,12,1,81.31422919989781,27
33.0,0,8,0,0.0,0
37.0,1,6,0,0.0,0
43.0,0,8,0,0.0,0
29.0,0,7,0,0.0,0
35.0,0,11,0,0.0,0
39.0,0,5,0,0.0,0
31.0,0,12,0,0.0,0
44.0,1,12,0,0.0,0
37.0,0,7,0,0.0,0
24.0,1,11,0,0.0,0
31.0,0,7,0,0.0,0
41.0,1,6,0,0.0,0
38.0,0,11,0,0.0,0
26.0,0,6,0,0.0,0
38.0,1,12,0,0.0,0
35.0,0,5,0,0.0,0
31.0,0,11,0,0.0,0
38.0,1,13,0,0.0,0
28.0,0,8,0,0.0,0
40.0,1,13,1,108.7034052328131,26
31.0,1,11,0,0.0,0
30.0,0,7,0,0.0,0
37.0,0,5,0,0.0,0
32.0,0,11,0,0.0,0
28.0,1,10,0,0.0,0
32.0,0,7,0,0.0,0
35.0,0,6,0,0.0,0
32.0,1,8,0,0.0,0
31.0,0,4,0,0.0,0
31.0,0,6,0,0.0,0
32.0,1,10,0,0.0,0
39.0,1,9,0,0.0,0
40.0,0,6,0,0.0,0
31.0,0,10,0,0.0,0
39.0,0,10,0,0.0,0
44.0,0,4,0,0.0,0
31.0,0,7,0,0.0,0
30.0,1,6,0,0.0,0
26.0,0,4,0,0.0,0
28.0,1,13,0,0.0,0
35.0,1,10,1,120.00226620857624,23
33.0,0,13,0,0.0,0
41.0,0,9,0,0.0,0
28.0,1,11,0,0.0,0
51.0,1,7,0,0.0,0
31.0,1,12,1,128.4259336146594,16
38.0,0,8,0,0.0,0
37.0,1,4,1,116.46141255309692,22
35.0,0,11,0,0.0,0
38.0,0,2,0,0.0,0
36.0,0,11,0,0.0,0
27.0,0,4,0,0.0,0
35.0,1,13,0,0.0,0
37.0,1,13,1,96.23505585120266,19
36.0,0,7,0,0.0,0
38.0,1,17,0,0.0,0
47.0,1,17,1,100.49749003842236,16
35.0,1,11,0,0.0,0
38.0,0,8,0,0.0,0
35.0,0,7,0,0.0,0
24.0,0,8,0,0.0,0
33.0,0,6,0,0.0,0
36.0,0,12,0,0.0,0
36.0,1,6,0,0.0,0
33.0,0,13,0,0.0,0
32.0,1,12,0,0.0,0
34.0,1,7,0,0.0,0
41.0,1,10,1,93.72801549098065,22
30.0,1,11,0,0.0,0
35.0,0,4,0,0.0,0
34.0,1,8,0,0.0,0
36.0,1,18,0,0.0,0
33.0,1,8,0,0.0,0
33.0,1,8,0,0.0,0
32.0,0,7,0,0.0,0
38.0,1,7,0,0.0,0
31.0,0,10,0,0.0,0
36.0,0,4,0,0.0,0
36.0,0,4,0,0.0,0
40.0,1,10,0,0.0,0
37.0,0,6,0,0.0,0
38.0,1,6,0,0.0,0
40.0,1,12,0,0.0,0
26.0,1,8,0,0.0,0
34.0,1,10,0,0.0,0
36.0,0,5,0,0.0,0
39.0,0,12,0,0.0,0
38.0,1,12,1,130.86414052882859,11
32.0,0,11,0,0.0,0
35.0,1,7,0,0.0,0
33.0,1,16,1,96.11857004558543,17
32.0,0,11,0,0.0,0
35.0,1,10,0,0.0,0
34.0,1,8,0,0.0,0
31.0,0,4,0,0.0,0
33.0,1,7,0,0.0,0
38.0,0,8,0,0.0,0
34.0,0,5,0,0.0,0
31.0,1,6,0,0.0,0
35.0,0,13,0,0.0,0
31.0,1,14,0,0.0,0
38.0,0,12,0,0.0,0
43.0,1,10,0,0.0,0
36.0,1,17,1,106.25427578938121,26
39.0,1,11,0,0.0,0
29.0,0,9,0,0.0,0
34.0,0,8,0,0.0,0
22.0,0,6,0,0.0,0
21.0,1,4,1,91.733218326147,12
37.0,0,10,0,0.0,0
36.0,1,11,0,0.0,0
39.0,0,13,0,0.0,0
34.0,0,4,0,0.0,0
34.0,1,9,0,0.0,0
46.0,1,11,0,0.0,0
41.0,0,5,0,0.0,0
38.0,1,8,0,0.0,0
30.0,0,10,0,0.0,0
35.0,0,8,0,0.0,0
38.0,0,7,0,0.0,0
28.0,0,7,0,0.0,0
31.0,1,12,0,0.0,0
39.0,0,6,0,0.0,0
25.0,0,7,0,0.0,0
39.0,0,8,0,0.0,0
32.0,0,9,0,0.0,0
36.0,0,15,0,0.0,0
43.0,0,9,0,0.0,0
37.0,0,9,0,0.0,0
34.0,0,6,0,0.0,0
29.0,0,8,0,0.0,0
32.0,1,18,0,0.0,0
29.0,1,15,1,114.01343519720315,23
39.0,0,7,0,0.0,0
30.0,0,8,0,0.0,0
28.0,0,8,0,0.0,0
31.0,1,13,0,0.0,0
37.0,1,9,0,0.0,0
37.0,1,4,1,85.37208648926088,34
40.0,0,5,0,0.0,0
33.0,0,5,0,0.0,0
30.0,0,11,0,0.0,0
39.0,0,5,0,0.0,0
39.0,0,8,0,0.0,0
39.0,1,12,1,126.17534286695093,15
35.0,0,7,0,0.0,0
27.0,0,7,0,0.0,0
41.0,0,7,0,0.0,0
25.0,0,8,0,0.0,0
36.0,1,13,0,0.0,0
32.0,0,10,0,0.0,0
30.0,1,7,1,119.55091732950594,23
34.0,0,11,0,0.0,0
23.0,0,6,0,0.0,0
39.0,0,7,0,0.0,0
51.0,1,11,1,93.30310471929575,14
31.0,0,9,0,0.0,0
36.0,1,10,0,0.0,0
29.0,0,11,0,0.0,0
29.0,0,6,0,0.0,0
39.0,1,9,0,0.0,0
37.0,1,6,1,78.97774689370839,24
42.0,1,6,0,0.0,0
29.0,0,7,0,0.0,0
32.0,1,14,0,0.0,0
45.0,0,10,0,0.0,0
39.0,1,7,0,0.0,0
37.0,0,9,0,0.0,0
34.0,1,12,0,0.0,0
32.0,0,9,0,0.0,0
29.0,0,8,0,0.0,0
33.0,1,13,0,0.0,0
29.0,1,15,0,0.0,0
35.0,1,4,1,112.63252648988892,13
38.0,0,9,0,0.0,0
33.0,0,7,0,0.0,0
32.0,1,13,0,0.0,0
29.0,0,5,0,0.0,0
32.0,1,16,0,0.0,0
37.0,1,14,1,76.72085171555912,23
35.0,0,7,0,0.0,0
43.0,0,8,0,0.0,0
37.0,1,9,0,0.0,0
31.0,0,12,0,0.0,0
30.0,1,9,0,0.0,0
37.0,0,9,0,0.0,0
29.0,1,9,0,0.0,0
44.0,1,11,0,0.0,0
38.0,1,4,0,0.0,0
35.0,0,11,0,0.0,0
31.0,1,9,0,0.0,0
31.0,0,8,0,0.0,0
37.0,0,8,0,0.0,0
36.0,0,10,0,0.0,0
33.0,0,6,0,0.0,0
42.0,0,5,0,0.0,0
34.0,0,12,0,0.0,0
37.0,0,8,0,0.0,0
36.0,1,11,1,144.96436499502772,11
36.0,1,6,0,0.0,0
43.0,0,3,0,0.0,0
34.0,0,9,0,0.0,0
32.0,0,12,0,0.0,0
31.0,1,5,0,0.0,0
35.0,0,11,0,0.0,0
42.0,1,8,0,0.0,0
43.0,0,9,0,0.0,0
39.0,0,3,0,0.0,0
27.0,0,11,0,0.0,0
40.0,0,7,0,0.0,0
35.0,0,8,0,0.0,0
38.0,0,3,0,0.0,0
43.0,0,9,0,0.0,0
37.0,1,10,0,0.0,0
32.0,1,20,1,83.80860985813399,19
39.0,1,7,1,115.51749515488909,17
35.0,0,4,0,0.0,0
32.0,0,8,0,0.0,0
35.0,0,5,0,0.0,0
31.0,0,9,0,0.0,0
30.0,1,9,0,0.0,0
30.0,0,9,0,0.0,0
36.0,0,4,0,0.0,0
34.0,0,9,0,0.0,0
35.0,0,10,0,0.0,0
37.0,0,5,0,0.0,0
34.0,0,9,0,0.0,0
40.0,0,10,0,0.0,0
30.0,0,6,0,0.0,0
29.0,1,12,0,0.0,0
36.0,0,10,0,0.0,0
40.0,1,14,0,0.0,0
30.0,1,13,0,0.0,0
29.0,1,7,0,0.0,0
31.0,0,8,0,0.0,0
40.0,1,13,0,0.0,0
37.0,0,9,0,0.0,0
28.0,0,9,0,0.0,0
34.0,0,8,0,0.0,0
31.0,1,11,0,0.0,0
37.0,0,13,0,0.0,0
30.0,0,11,0,0.0,0
38.0,0,7,0,0.0,0
28.0,0,9,0,0.0,0
34.0,0,6,0,0.0,0
30.0,1,14,0,0.0,0
45.0,0,7,0,0.0,0
31.0,0,7,0,0.0,0
34.0,0,6,0,0.0,0
36.0,0,5,0,0.0,0
33.0,0,4,0,0.0,0
35.0,1,4,0,0.0,0
37.0,1,11,0,0.0,0
33.0,1,8,0,0.0,0
40.0,0,4,0,0.0,0
32.0,1,12,0,0.0,0
32.0,1,12,0,0.0,0
35.0,0,7,0,0.0,0
44.0,0,11,0,0.0,0
38.0,1,10,0,0.0,0
27.0,1,11,0,0.0,0
28.0,0,14,0,0.0,0
35.0,1,6,0,0.0,0
30.0,1,8,0,0.0,0
28.0,1,11,0,0.0,0
35.0,0,11,0,0.0,0
41.0,1,12,0,0.0,0
37.0,1,7,0,0.0,0
40.0,0,8,0,0.0,0
44.0,1,9,0,0.0,0
30.0,0,8,0,0.0,0
44.0,0,9,0,0.0,0
39.0,0,8,0,0.0,0
44.0,1,9,1,87.45372811677106,29
36.0,0,7,0,0.0,0
32.0,0,5,0,0.0,0
48.0,0,9,0,0.0,0
33.0,1,13,0,0.0,0
38.0,0,10,0,0.0,0
26.0,1,14,1,65.3250612070608,16
27.0,1,11,0,0.0,0
34.0,1,15,0,0.0,0
31.0,0,10,0,0.0,0
36.0,0,6,0,0.0,0
32.0,0,12,0,0.0,0
26.0,0,5,0,0.0,0
33.0,1,13,0,0.0,0
38.0,0,9,0,0.0,0
31.0,0,11,0,0.0,0
29.0,1,13,0,0.0,0
42.0,1,10,0,0.0,0
30.0,0,15,0,0.0,0
38.0,0,10,0,0.0,0
32.0,0,6,0,0.0,0
36.0,0,6,0,0.0,0
32.0,0,7,0,0.0,0
45.0,0,7,0,0.0,0
32.0,0,5,0,0.0,0
29.0,1,6,0,0.0,0
29.0,0,5,0,0.0,0
38.0,0,9,0,0.0,0
42.0,0,8,0,0.0,0
39.0,0,9,0,0.0,0
25.0,0,6,0,0.0,0
36.0,1,16,0,0.0,0
32.0,0,5,0,0.0,0
39.0,1,12,0,0.0,0
35.0,0,12,0,0.0,0
34.0,0,17,0,0.0,0
39.0,0,6,0,0.0,0
38.0,0,5,0,0.0,0
36.0,0,4,0,0.0,0
35.0,1,14,0,0.0,0
38.0,0,14,0,0.0,0
27.0,0,5,0,0.0,0
31.0,0,10,0,0.0,0
33.0,1,9,0,0.0,0
29.0,0,14,0,0.0,0
40.0,0,11,0,0.0,0
25.0,0,9,0,0.0,0
32.0,0,9,0,0.0,0
36.0,0,8,0,0.0,0
32.0,0,8,0,0.0,0
43.0,0,7,0,0.0,0
40.0,0,6,0,0.0,0
31.0,0,7,0,0.0,0
43.0,0,7,0,0.0,0
31.0,0,10,0,0.0,0
36.0,1,10,0,0.0,0
33.0,1,4,0,0.0,0
39.0,0,10,0,0.0,0
39.0,0,11,0,0.0,0
28.0,1,13,1,73.68300825089233,26
37.0,0,8,0,0.0,0
38.0,1,14,0,0.0,0
35.0,1,8,0,0.0,0
41.0,0,5,0,0.0,0
41.0,0,8,0,0.0,0
38.0,1,12,1,122.0072937007872,26
40.0,0,6,0,0.0,0
33.0,0,11,0,0.0,0
29.0,0,10,0,0.0,0
39.0,0,12,0,0.0,0
39.0,0,11,0,0.0,0
35.0,1,8,0,0.0,0
36.0,0,6,0,0.0,0
40.0,0,12,0,0.0,0
41.0,0,13,0,0.0,0
29.0,0,9,0,0.0,0
42.0,0,10,0,0.0,0
28.0,0,11,0,0.0,0
32.0,0,7,0,0.0,0
38.0,1,11,0,0.0,0
32.0,0,12,0,0.0,0
34.0,0,9,0,0.0,0
28.0,1,7,0,0.0,0
28.0,0,5,0,0.0,0
35.0,0,11,0,0.0,0
32.0,1,14,0,0.0,0
32.0,0,10,0,0.0,0
33.0,1,8,0,0.0,0
35.0,0,9,0,0.0,0
31.0,0,4,0,0.0,0
37.0,1,7,0,0.0,0
41.0,0,5,0,0.0,0
30.0,0,14,0,0.0,0
29.0,1,10,0,0.0,0
39.0,0,6,0,0.0,0
29.0,0,10,0,0.0,0
44.0,0,16,0,0.0,0
41.0,0,7,0,0.0,0
37.0,1,5,0,0.0,0
39.0,1,6,0,0.0,0
35.0,0,7,0,0.0,0
34.0,1,10,1,72.30924853239881,17
44.0,1,13,1,91.69194919650639,20
34.0,1,8,0,0.0,0
30.0,1,7,0,0.0,0
37.0,1,4,0,0.0,0
42.0,0,4,0,0.0,0
38.0,1,15,0,0.0,0
28.0,0,7,0,0.0,0
38.0,1,16,0,0.0,0
35.0,0,13,0,0.0,0
39.0,0,10,0,0.0,0
41.0,1,12,1,134.10976738373256,17
35.0,1,11,0,0.0,0
36.0,0,8,0,0.0,0
36.0,0,14,0,0.0,0
40.0,1,8,0,0.0,0
26.0,0,12,0,0.0,0
40.0,1,9,0,0.0,0
32.0,0,10,0,0.0,0
37.0,0,5,0,0.0,0
41.0,0,4,0,0.0,0
36.0,0,7,0,0.0,0
26.0,1,6,0,0.0,0
28.0,0,11,0,0.0,0
37.0,0,6,0,0.0,0
38.0,1,7,0,0.0,0
34.0,0,6,0,0.0,0
34.0,0,4,0,0.0,0
34.0,1,10,0,0.0,0
38.0,1,11,0,0.0,0
29.0,1,9,1,81.79811695464588,15
40.0,1,12,0,0.0,0
32.0,0,10,0,0.0,0
35.0,0,15,0,0.0,0
35.0,0,7,0,0.0,0
34.0,0,6,0,0.0,0
33.0,1,22,0,0.0,0
38.0,1,7,0,0.0,0
42.0,1,9,0,0.0,0
39.0,1,11,1,104.79096382718589,22
29.0,1,8,0,0.0,0
36.0,1,7,0,0.0,0
39.0,0,7,0,0.0,0
28.0,0,5,0,0.0,0
27.0,0,9,0,0.0,0
38.0,1,9,0,0.0,0
33.0,0,18,0,0.0,0
41.0,0,10,0,0.0,0
30.0,1,14,0,0.0,0
36.0,0,10,0,0.0,0
36.0,0,8,0,0.0,0
36.0,0,5,0,0.0,0
38.0,0,6,0,0.0,0
38.0,1,14,0,0.0,0
34.0,0,5,0,0.0,0
33.0,0,4,0,0.0,0
43.0,0,4,0,0.0,0
31.0,1,2,0,0.0,0
41.0,1,10,1,84.2990760207677,19
35.0,0,5,0,0.0,0
40.0,0,5,0,0.0,0
34.0,1,11,0,0.0,0
38.0,1,9,0,0.0,0
42.0,0,3,0,0.0,0
25.0,0,10,0,0.0,0
33.0,0,8,0,0.0,0
31.0,0,5,0,0.0,0
32.0,0,4,0,0.0,0
31.0,0,4,0,0.0,0
33.0,1,14,0,0.0,0
28.0,0,5,0,0.0,0
34.0,0,6,0,0.0,0
38.0,1,10,1,52.481078105085885,26
36.0,0,4,0,0.0,0
38.0,1,12,0,0.0,0
39.0,1,8,0,0.0,0
36.0,1,10,0,0.0,0
33.0,1,7,0,0.0,0
36.0,0,6,0,0.0,0
38.0,0,5,0,0.0,0
36.0,0,13,0,0.0,0
32.0,0,9,0,0.0,0
39.0,0,5,0,0.0,0
37.0,1,10,0,0.0,0
35.0,0,10,0,0.0,0
36.0,0,4,0,0.0,0
43.0,0,8,0,0.0,0
36.0,0,8,0,0.0,0
32.0,0,11,0,0.0,0
34.0,0,7,0,0.0,0
39.0,0,7,0,0.0,0
29.0,0,5,0,0.0,0
36.0,0,8,0,0.0,0
42.0,0,9,0,0.0,0
31.0,0,8,0,0.0,0
36.0,1,9,0,0.0,0
31.0,1,11,1,108.75851589406648,17
31.0,0,8,0,0.0,0
44.0,0,8,0,0.0,0
46.0,1,12,1,101.66421892230008,16
32.0,1,9,0,0.0,0
39.0,0,9,0,0.0,0
25.0,0,8,0,0.0,0
33.0,0,15,0,0.0,0
41.0,0,13,0,0.0,0
34.0,1,9,0,0.0,0
35.0,0,12,0,0.0,0
26.0,0,10,0,0.0,0
35.0,0,9,0,0.0,0
34.0,1,7,1,85.01407176834493,18
33.0,0,12,0,0.0,0
30.0,1,5,0,0.0,0
29.0,0,10,0,0.0,0
39.0,0,7,0,0.0,0
32.0,1,17,0,0.0,0
37.0,0,9,0,0.0,0
28.0,1,10,0,0.0,0
33.0,1,8,0,0.0,0
33.0,1,2,0,0.0,0
36.0,1,10,1,97.56932565816518,14
34.0,1,8,0,0.0,0
39.0,1,3,0,0.0,0
32.0,0,5,0,0.0,0
38.0,0,3,0,0.0,0
34.0,1,13,1,63.88418609140824,20
28.0,0,5,0,0.0,0
45.0,0,10,0,0.0,0
38.0,1,8,0,0.0,0
33.0,1,15,1,80.74879062442159,19
32.0,1,6,0,0.0,0
35.0,0,7,0,0.0,0
29.0,1,8,1,101.6045272559663,11
32.0,1,9,0,0.0,0
34.0,0,2,0,0.0,0
33.0,1,7,0,0.0,0
42.0,0,12,0,0.0,0
40.0,0,5,0,0.0,0
33.0,0,10,0,0.0,0
44.0,0,6,0,0.0,0
42.0,1,10,1,109.08719776601275,23
45.0,0,10,0,0.0,0
34.0,0,12,0,0.0,0
34.0,1,4,0,0.0,0
36.0,0,5,0,0.0,0
37.0,0,4,0,0.0,0
34.0,0,5,0,0.0,0
30.0,1,12,0,0.0,0
37.0,0,10,0,0.0,0
42.0,0,7,0,0.0,0
39.0,0,8,0,0.0,0
32.0,0,6,0,0.0,0
36.0,0,7,0,0.0,0
38.0,1,15,1,77.07506827430025,22
36.0,1,15,0,0.0,0
42.0,0,7,0,0.0,0
31.0,1,8,0,0.0,0
29.0,0,8,0,0.0,0
38.0,0,4,0,0.0,0
40.0,1,6,0,0.0,0
39.0,0,15,0,0.0,0
38.0,0,8,0,0.0,0
38.0,1,11,0,0.0,0
31.0,0,10,0,0.0,0
30.0,0,9,0,0.0,0
32.0,0,5,0,0.0,0
44.0,1,7,0,0.0,0
42.0,1,11,0,0.0,0
26.0,0,5,0,0.0,0
27.0,1,12,1,92.8834440305827,21
39.0,1,15,0,0.0,0
29.0,1,10,0,0.0,0
41.0,0,7,0,0.0,0
40.0,0,11,0,0.0,0
29.0,0,8,0,0.0,0
33.0,1,9,1,87.05656681862018,18
36.0,0,9,0,0.0,0
34.0,1,10,0,0.0,0
39.0,0,9,0,0.0,0
37.0,0,5,0,0.0,0
34.0,1,7,1,71.19754553595939,25
25.0,1,7,0,0.0,0
38.0,0,9,0,0.0,0
24.0,0,9,0,0.0,0
39.0,0,8,0,0.0,0
41.0,1,14,0,0.0,0
41.0,0,8,0,0.0,0
32.0,0,11,0,0.0,0
36.0,0,5,0,0.0,0
31.0,1,6,0,0.0,0
40.0,0,8,0,0.0,0
38.0,1,15,0,0.0,0
36.0,0,14,0,0.0,0
32.0,0,5,0,0.0,0
31.0,0,9,0,0.0,0
24.0,1,12,0,0.0,0
29.0,0,10,0,0.0,0
28.0,1,8,1,117.38946634321128,28
33.0,1,10,0,0.0,0
26.0,0,8,0,0.0,0
36.0,1,9,0,0.0,0
31.0,0,6,0,0.0,0
37.0,1,7,0,0.0,0
31.0,1,12,0,0.0,0
34.0,1,9,1,101.83067218414908,22
33.0,1,10,0,0.0,0
31.0,1,7,0,0.0,0
45.0,1,8,0,0.0,0
33.0,0,18,0,0.0,0
42.0,0,10,0,0.0,0
42.0,0,10,0,0.0,0
32.0,0,11,0,0.0,0
32.0,0,7,0,0.0,0
33.0,0,6,0,0.0,0
27.0,0,7,0,0.0,0
33.0,0,8,0,0.0,0
41.0,0,11,0,0.0,0
41.0,0,8,0,0.0,0
37.0,0,10,0,0.0,0
32.0,0,9,0,0.0,0
